,mmr,planet1,planet2,m1,m2,m,q,a
11041,7J-7N-3,Jupiter,Neptune,7,-7,-3,3,3.107921583749249
11042,7J-7N-2,Jupiter,Neptune,7,-7,-2,2,2.3719284106975524
11043,7J-7N-1,Jupiter,Neptune,7,-7,-1,1,1.4942734900493082
11044,7J-6N-7,Jupiter,Neptune,7,-6,-7,6,5.425898095142847
11045,7J-6N-6,Jupiter,Neptune,7,-6,-6,5,4.896233542302729
11046,7J-6N-5,Jupiter,Neptune,7,-6,-5,4,4.336357073648151
11047,7J-6N-4,Jupiter,Neptune,7,-6,-4,3,3.7373062706518594
11048,7J-6N-3,Jupiter,Neptune,7,-6,-3,2,3.0852931832230754
11049,7J-6N-2,Jupiter,Neptune,7,-6,-2,1,2.3546286242808967
11050,7J-6N-1,Jupiter,Neptune,7,-6,-1,0,1.4833578774808618
11051,7J-5N-7,Jupiter,Neptune,7,-5,-7,5,5.386958395935707
11052,7J-5N-6,Jupiter,Neptune,7,-5,-6,4,4.861160487198441
11053,7J-5N-5,Jupiter,Neptune,7,-5,-5,3,4.305234973289148
11054,7J-5N-4,Jupiter,Neptune,7,-5,-4,2,3.7104340756426684
11055,7J-5N-3,Jupiter,Neptune,7,-5,-3,1,3.063069870177822
11056,7J-5N-2,Jupiter,Neptune,7,-5,-2,0,2.337639704212886
11057,7J-5N-1,Jupiter,Neptune,7,-5,-1,1,1.4726391476779834
11058,7J-4N-7,Jupiter,Neptune,7,-4,-7,4,5.348725810322898
11059,7J-4N-6,Jupiter,Neptune,7,-4,-6,3,4.826701494179704
11060,7J-4N-5,Jupiter,Neptune,7,-4,-5,2,4.274659964992609
11061,7J-4N-4,Jupiter,Neptune,7,-4,-4,1,3.6840361123477523
11062,7J-4N-3,Jupiter,Neptune,7,-4,-3,0,3.0412402321078735
11063,7J-4N-2,Jupiter,Neptune,7,-4,-2,1,2.3209528422576984
11064,7J-4N-1,Jupiter,Neptune,7,-4,-1,2,1.4621116920119466
11065,7J-3N-7,Jupiter,Neptune,7,-3,-7,3,5.311180455301426
11066,7J-3N-6,Jupiter,Neptune,7,-3,-6,2,4.792839747424719
11067,7J-3N-5,Jupiter,Neptune,7,-3,-5,1,4.244616972655839
11068,7J-3N-4,Jupiter,Neptune,7,-3,-4,0,3.658099233369781
11069,7J-3N-3,Jupiter,Neptune,7,-3,-3,1,3.0197932914067493
11070,7J-3N-2,Jupiter,Neptune,7,-3,-2,2,2.3045595684575124
11071,7J-3N-1,Jupiter,Neptune,7,-3,-1,3,1.451770118834035
11072,7J-2N-7,Jupiter,Neptune,7,-2,-7,2,5.274303212272112
11073,7J-2N-6,Jupiter,Neptune,7,-2,-6,1,4.759559049830018
11074,7J-2N-5,Jupiter,Neptune,7,-2,-5,0,4.215091479756992
11075,7J-2N-4,Jupiter,Neptune,7,-2,-4,1,3.6326107833910863
11076,7J-2N-3,Jupiter,Neptune,7,-2,-3,2,2.998718484617691
11077,7J-2N-2,Jupiter,Neptune,7,-2,-2,3,2.2884517348319604
11078,7J-2N-1,Jupiter,Neptune,7,-2,-1,4,1.4416092429229181
11079,7J-1N-7,Jupiter,Neptune,7,-1,-7,1,5.238075690045725
11080,7J-1N-6,Jupiter,Neptune,7,-1,-6,0,4.726843794722108
11081,7J-1N-5,Jupiter,Neptune,7,-1,-5,1,4.186069503471571
11082,7J-1N-4,Jupiter,Neptune,7,-1,-4,2,3.6075585761625275
11083,7J-1N-3,Jupiter,Neptune,7,-1,-3,3,2.978005642866706
11084,7J-1N-2,Jupiter,Neptune,7,-1,-2,4,2.272621500017936
11085,7J-1N-1,Jupiter,Neptune,7,-1,-1,5,1.4316240755476577
11086,7J+1N-7,Jupiter,Neptune,7,1,-7,1,5.167488209627506
11087,7J+1N-6,Jupiter,Neptune,7,1,-6,2,4.6630499783166925
11088,7J+1N-5,Jupiter,Neptune,7,1,-5,3,4.129482692495869
11089,7J+1N-4,Jupiter,Neptune,7,1,-4,4,3.5587163611287043
11090,7J+1N-3,Jupiter,Neptune,7,1,-3,5,2.937627042154346
11091,7J+1N-2,Jupiter,Neptune,7,1,-2,6,2.2417639083810847
11092,7J+2N-7,Jupiter,Neptune,7,2,-7,2,5.1330715678962004
11093,7J+2N-6,Jupiter,Neptune,7,2,-6,3,4.6319429221022945
11094,7J+2N-5,Jupiter,Neptune,7,2,-5,4,4.1018923470729165
11095,7J+2N-4,Jupiter,Neptune,7,2,-4,5,3.534904136530994
11096,7J+2N-3,Jupiter,Neptune,7,2,-3,6,2.9179427572914576
11097,7J+3N-7,Jupiter,Neptune,7,3,-7,3,5.099215467270372
11098,7J+3N-6,Jupiter,Neptune,7,3,-6,4,4.601344271861573
11099,7J+3N-5,Jupiter,Neptune,7,3,-5,5,4.074754454210517
11100,7J+3N-4,Jupiter,Neptune,7,3,-4,6,3.511483683339651
11101,7J+4N-7,Jupiter,Neptune,7,4,-7,4,5.065905621574072
11102,7J+4N-6,Jupiter,Neptune,7,4,-6,5,4.571240999154194
11103,7J+4N-5,Jupiter,Neptune,7,4,-5,6,4.048057358088041
11104,7J+5N-7,Jupiter,Neptune,7,5,-7,5,5.033128234035501
11105,7J+5N-6,Jupiter,Neptune,7,5,-6,6,4.541620525295256
11106,7J+6N-7,Jupiter,Neptune,7,6,-7,6,5.000869976447102
11107,1S-7U+1,Saturn,Uranus,1,-7,1,5,7.443564979939342
11108,1S-7U+2,Saturn,Uranus,1,-7,2,4,11.802578146458389
11109,1S-7U+3,Saturn,Uranus,1,-7,3,3,15.461696341869871
11110,1S-7U+4,Saturn,Uranus,1,-7,4,2,18.729141421082026
11111,1S-7U+5,Saturn,Uranus,1,-7,5,1,21.732507205463516
11112,1S-7U+6,Saturn,Uranus,1,-7,6,0,24.540886239702214
11113,1S-6U+1,Saturn,Uranus,1,-6,1,4,8.942885692902237
11114,1S-6U+2,Saturn,Uranus,1,-6,2,3,14.182923449623582
11115,1S-6U+3,Saturn,Uranus,1,-6,3,2,18.582224642685016
11116,1S-6U+4,Saturn,Uranus,1,-6,4,1,22.50968498823806
11117,1S-6U+5,Saturn,Uranus,1,-6,5,0,26.11966758692594
11118,1S-6U+6,Saturn,Uranus,1,-6,6,1,29.495146624641418
11119,1S-5U+1,Saturn,Uranus,1,-5,1,3,11.53209776246498
11120,1S-5U+2,Saturn,Uranus,1,-5,2,2,18.29687988847523
11121,1S-5U+3,Saturn,Uranus,1,-5,3,1,23.97382289948484
11122,1S-5U+4,Saturn,Uranus,1,-5,4,0,29.041520062607383
11123,1S-5U+5,Saturn,Uranus,1,-5,5,1,33.69935917699224
11124,1S-5U+6,Saturn,Uranus,1,-5,6,2,38.05465562431833
11125,1S-4U+1,Saturn,Uranus,1,-4,1,2,17.502886673593245
11126,1S-4U+2,Saturn,Uranus,1,-4,2,1,27.779089836879514
11127,1S-4U+3,Saturn,Uranus,1,-4,3,0,36.399735123380935
11128,1S-4U+4,Saturn,Uranus,1,-4,4,1,44.094814389061135
11129,1S-4U+5,Saturn,Uranus,1,-4,5,2,51.167428648590864
11130,1S-4U+6,Saturn,Uranus,1,-4,6,3,57.78048261571315
11131,1S-3U+1,Saturn,Uranus,1,-3,1,1,68.51744146328376
11132,1S-3U+2,Saturn,Uranus,1,-3,2,0,108.7633327690373
11133,1S-3U+3,Saturn,Uranus,1,-3,3,1,142.5201503322579
11134,1S-3U+4,Saturn,Uranus,1,-3,4,2,172.65086311986786
11135,1S-3U+5,Saturn,Uranus,1,-3,5,3,200.3436005195752
11136,1S-3U+6,Saturn,Uranus,1,-3,6,4,226.23668039649917
11137,1S-2U-5,Saturn,Uranus,1,-2,-5,6,62.43719651942736
11138,1S-2U-4,Saturn,Uranus,1,-2,-4,5,53.806363248229744
11139,1S-2U-3,Saturn,Uranus,1,-2,-3,4,44.41555384336845
11140,1S-2U-2,Saturn,Uranus,1,-2,-2,3,33.894190092821425
11141,1S-2U-1,Saturn,Uranus,1,-2,-1,2,21.35002453411198
11142,1S-1U-6,Saturn,Uranus,1,-1,-6,6,42.0132921888764
11143,1S-1U-5,Saturn,Uranus,1,-1,-5,5,37.20448889813265
11144,1S-1U-4,Saturn,Uranus,1,-1,-4,4,32.061397333782104
11145,1S-1U-3,Saturn,Uranus,1,-1,-3,3,26.465826432511413
11146,1S-1U-2,Saturn,Uranus,1,-1,-2,2,20.19670098514587
11147,1S-1U-1,Saturn,Uranus,1,-1,-1,1,12.722140724350194
11148,1S+1U-7,Saturn,Uranus,1,1,-7,5,28.57365194444256
11149,1S+1U-6,Saturn,Uranus,1,1,-6,4,25.78308171863418
11150,1S+1U-5,Saturn,Uranus,1,1,-5,3,22.8321551884491
11151,1S+1U-4,Saturn,Uranus,1,1,-4,2,19.67612314346187
11152,1S+1U-3,Saturn,Uranus,1,1,-3,1,16.24242704886017
11153,1S+1U-2,Saturn,Uranus,1,1,-2,0,12.395768930713503
11154,1S+1U-1,Saturn,Uranus,1,1,-1,1,7.811125047785925
11155,1S+2U-7,Saturn,Uranus,1,2,-7,4,24.49863532360275
11156,1S+2U-6,Saturn,Uranus,1,2,-6,3,22.10603669816843
11157,1S+2U-5,Saturn,Uranus,1,2,-5,2,19.57600525577137
11158,1S+2U-4,Saturn,Uranus,1,2,-4,1,16.870269889669853
11159,1S+2U-3,Saturn,Uranus,1,2,-3,0,13.926485364000241
11160,1S+2U-2,Saturn,Uranus,1,2,-2,1,10.62914224668587
11161,1S+2U-1,Saturn,Uranus,1,2,-1,2,6.699691477899883
11162,1S+3U-7,Saturn,Uranus,1,3,-7,3,21.62152681840315
11163,1S+3U-6,Saturn,Uranus,1,3,-6,2,19.50996696588091
11164,1S+3U-5,Saturn,Uranus,1,3,-5,1,17.277210194778338
11165,1S+3U-4,Saturn,Uranus,1,3,-4,0,14.88936884572628
11166,1S+3U-3,Saturn,Uranus,1,3,-3,1,12.29163658456566
11167,1S+3U-2,Saturn,Uranus,1,3,-2,2,9.382395897733984
11168,1S+3U-1,Saturn,Uranus,1,3,-1,3,5.916028280146662
11169,1S+4U-7,Saturn,Uranus,1,4,-7,2,19.46313804020748
11170,1S+4U-6,Saturn,Uranus,1,4,-6,1,17.562486032654036
11171,1S+4U-5,Saturn,Uranus,1,4,-5,0,15.552712975169268
11172,1S+4U-4,Saturn,Uranus,1,4,-4,1,13.403437596222734
11173,1S+4U-3,Saturn,Uranus,1,4,-3,2,11.065469883028525
11174,1S+4U-2,Saturn,Uranus,1,4,-2,3,8.446890773252179
11175,1S+4U-1,Saturn,Uranus,1,4,-1,4,5.329220808482673
11176,1S+5U-7,Saturn,Uranus,1,5,-7,1,17.773596461873375
11177,1S+5U-6,Saturn,Uranus,1,5,-6,0,16.038015061495916
11178,1S+5U-5,Saturn,Uranus,1,5,-5,1,14.202842823536283
11179,1S+5U-4,Saturn,Uranus,1,5,-4,2,12.240400003409608
11180,1S+5U-3,Saturn,Uranus,1,5,-3,3,10.105923628727444
11181,1S+5U-2,Saturn,Uranus,1,5,-2,4,7.714815156621492
11182,1S+5U-1,Saturn,Uranus,1,5,-1,5,4.867098516224679
11183,1S+6U-7,Saturn,Uranus,1,6,-7,0,16.40867694563249
11184,1S+6U-6,Saturn,Uranus,1,6,-6,1,14.806481714601386
11185,1S+6U-5,Saturn,Uranus,1,6,-5,2,13.112413511630285
11186,1S+6U-4,Saturn,Uranus,1,6,-4,3,11.300982485059079
11187,1S+6U-3,Saturn,Uranus,1,6,-3,4,9.330842094362302
11188,1S+6U-2,Saturn,Uranus,1,6,-2,5,7.12367730814637
11189,1S+6U-1,Saturn,Uranus,1,6,-1,6,4.492751709048395
11190,2S-7U+1,Saturn,Uranus,2,-7,1,4,16.146260642098166
11191,2S-7U+2,Saturn,Uranus,2,-7,2,3,25.621251679595613
11192,2S-7U+3,Saturn,Uranus,2,-7,3,2,33.57106719169996
11193,2S-7U+4,Saturn,Uranus,2,-7,4,1,40.667426666276185
11194,2S-7U+5,Saturn,Uranus,2,-7,5,0,47.18996013435023
11195,2S-7U+6,Saturn,Uranus,2,-7,6,1,53.288764239401566
11196,2S-6U+1,Saturn,Uranus,2,-6,1,3,43.16673527476359
11197,2S-6U+3,Saturn,Uranus,2,-6,3,1,89.78236550854088
11198,2S-6U+5,Saturn,Uranus,2,-6,5,1,126.20857703382195
11199,2S-5U-3,Saturn,Uranus,2,-5,-3,6,50.45147507009539
11200,2S-5U-2,Saturn,Uranus,2,-5,-2,5,38.49969716795094
11201,2S-5U-1,Saturn,Uranus,2,-5,-1,4,24.24872308183594
11202,2S-4U-3,Saturn,Uranus,2,-4,-3,5,27.978138544902052
11203,2S-4U-1,Saturn,Uranus,2,-4,-1,3,13.4457521450565
11204,2S-3U-5,Saturn,Uranus,2,-3,-5,6,28.907775275386488
11205,2S-3U-4,Saturn,Uranus,2,-3,-4,5,24.911704794217425
11206,2S-3U-3,Saturn,Uranus,2,-3,-3,4,20.563515170204056
11207,2S-3U-2,Saturn,Uranus,2,-3,-2,3,15.691907799556862
11208,2S-3U-1,Saturn,Uranus,2,-3,-1,2,9.881758992145869
11209,2S-2U-5,Saturn,Uranus,2,-2,-5,5,23.436594308688445
11210,2S-2U-3,Saturn,Uranus,2,-2,-3,3,16.67166095771726
11211,2S-2U-1,Saturn,Uranus,2,-2,-1,1,8.013490762103082
11212,2S-1U-7,Saturn,Uranus,2,-1,-7,6,25.010097364682505
11213,2S-1U-6,Saturn,Uranus,2,-1,-6,5,22.5674165880209
11214,2S-1U-5,Saturn,Uranus,2,-1,-5,4,19.984360504935307
11215,2S-1U-4,Saturn,Uranus,2,-1,-4,3,17.221880329111723
11216,2S-1U-3,Saturn,Uranus,2,-1,-3,2,14.216175444914537
11217,2S-1U-2,Saturn,Uranus,2,-1,-2,1,10.848761517156472
11218,2S-1U-1,Saturn,Uranus,2,-1,-1,0,6.83506114497725
11219,2S+1U-7,Saturn,Uranus,2,1,-7,4,19.748427753229958
11220,2S+1U-6,Saturn,Uranus,2,1,-6,3,17.819768772795783
11221,2S+1U-5,Saturn,Uranus,2,1,-5,2,15.780342136266093
11222,2S+1U-4,Saturn,Uranus,2,1,-4,1,13.599228036590837
11223,2S+1U-3,Saturn,Uranus,2,1,-3,0,11.226337032711236
11224,2S+1U-2,Saturn,Uranus,2,1,-2,1,8.568505888849272
11225,2S+1U-1,Saturn,Uranus,2,1,-1,2,5.402133397501825
11226,2S+2U-7,Saturn,Uranus,2,2,-7,3,18.000292970374847
11227,2S+2U-5,Saturn,Uranus,2,2,-5,1,14.383620874902467
11228,2S+2U-3,Saturn,Uranus,2,2,-3,1,10.23334063216792
11229,2S+2U-1,Saturn,Uranus,2,2,-1,3,4.925526984750235
11230,2S+3U-7,Saturn,Uranus,2,3,-7,2,16.593884757522655
11231,2S+3U-6,Saturn,Uranus,2,3,-6,1,14.973436834710068
11232,2S+3U-5,Saturn,Uranus,2,3,-5,0,13.259994452125431
11233,2S+3U-4,Saturn,Uranus,2,3,-4,1,11.427700877505966
11234,2S+3U-3,Saturn,Uranus,2,3,-3,2,9.43467913006987
11235,2S+3U-2,Saturn,Uranus,2,3,-2,3,7.20200207126882
11236,2S+3U-1,Saturn,Uranus,2,3,-1,4,4.540886106309363
11237,2S+4U-7,Saturn,Uranus,2,4,-7,1,15.433522213176001
11238,2S+4U-5,Saturn,Uranus,2,4,-5,1,12.333021366161667
11239,2S+4U-3,Saturn,Uranus,2,4,-3,3,8.775606191753708
11240,2S+4U-1,Saturn,Uranus,2,4,-1,5,4.223326417653983
11241,2S+5U-7,Saturn,Uranus,2,5,-7,0,14.4568850050707
11242,2S+5U-6,Saturn,Uranus,2,5,-6,1,13.045333988187673
11243,2S+5U-5,Saturn,Uranus,2,5,-5,2,11.552895520519995
11244,2S+5U-4,Saturn,Uranus,2,5,-4,3,9.957167689517593
11245,2S+5U-3,Saturn,Uranus,2,5,-3,4,8.220944603768155
11246,2S+5U-2,Saturn,Uranus,2,5,-2,5,6.277176093933019
11247,2S+5U-1,Saturn,Uranus,2,5,-1,6,3.9559316764552532
11248,2S+6U-7,Saturn,Uranus,2,6,-7,1,13.621479693070356
11249,2S+6U-5,Saturn,Uranus,2,6,-5,3,10.885657109537043
11250,2S+6U-3,Saturn,Uranus,2,6,-3,5,7.746573251176421
11251,3S-7U-2,Saturn,Uranus,3,-7,-2,6,22.6840833754177
11252,3S-7U-1,Saturn,Uranus,3,-7,-1,5,14.283480942879578
11253,3S-6U-2,Saturn,Uranus,3,-6,-2,5,16.291159652352352
11254,3S-6U-1,Saturn,Uranus,3,-6,-1,4,10.25547713153812
11255,3S-5U-4,Saturn,Uranus,3,-5,-4,6,20.753287924777055
11256,3S-5U-3,Saturn,Uranus,3,-5,-3,5,17.13060468210614
11257,3S-5U-2,Saturn,Uranus,3,-5,-2,4,13.071266165114057
11258,3S-5U-1,Saturn,Uranus,3,-5,-1,3,8.23000602398565
11259,3S-4U-5,Saturn,Uranus,3,-4,-5,6,20.414796620006094
11260,3S-4U-4,Saturn,Uranus,3,-4,-4,5,17.59250380960424
11261,3S-4U-3,Saturn,Uranus,3,-4,-3,4,14.52159289489131
11262,3S-4U-2,Saturn,Uranus,3,-4,-2,3,11.080450788414899
11263,3S-4U-1,Saturn,Uranus,3,-4,-1,2,6.978018450123476
11264,3S-3U-5,Saturn,Uranus,3,-3,-5,5,17.88493066488339
11265,3S-3U-4,Saturn,Uranus,3,-3,-4,4,15.412461770700391
11266,3S-3U-2,Saturn,Uranus,3,-3,-2,2,9.707741695223387
11267,3S-3U-1,Saturn,Uranus,3,-3,-1,1,6.114852658705622
11268,3S-2U-7,Saturn,Uranus,3,-2,-7,6,20.044456105748004
11269,3S-2U-6,Saturn,Uranus,3,-2,-6,5,18.08673035791642
11270,3S-2U-5,Saturn,Uranus,3,-2,-5,4,16.01655188464547
11271,3S-2U-4,Saturn,Uranus,3,-2,-4,3,13.80242678658933
11272,3S-2U-3,Saturn,Uranus,3,-2,-3,2,11.393343962194207
11273,3S-2U-2,Saturn,Uranus,3,-2,-2,1,8.694716302031313
11274,3S-2U-1,Saturn,Uranus,3,-2,-1,0,5.478098876068096
11275,3S-1U-7,Saturn,Uranus,3,-1,-7,5,18.234391594500263
11276,3S-1U-6,Saturn,Uranus,3,-1,-6,4,16.453524239139746
11277,3S-1U-5,Saturn,Uranus,3,-1,-5,3,14.570327043839766
11278,3S-1U-4,Saturn,Uranus,3,-1,-4,2,12.556258891199258
11279,3S-1U-3,Saturn,Uranus,3,-1,-3,1,10.36500766830528
11280,3S-1U-2,Saturn,Uranus,3,-1,-2,0,7.9106288553535835
11281,3S-1U-1,Saturn,Uranus,3,-1,-1,1,4.985580185923419
11282,3S+1U-7,Saturn,Uranus,3,1,-7,3,15.592152318166557
11283,3S+1U-6,Saturn,Uranus,3,1,-6,2,14.069445577731141
11284,3S+1U-5,Saturn,Uranus,3,1,-5,1,12.459335654485942
11285,3S+1U-4,Saturn,Uranus,3,1,-4,0,10.737505120289775
11286,3S+1U-3,Saturn,Uranus,3,1,-3,1,8.864447320972294
11287,3S+1U-2,Saturn,Uranus,3,1,-2,2,6.766465721277191
11288,3S+1U-1,Saturn,Uranus,3,1,-1,3,4.264706743178697
11289,3S+2U-7,Saturn,Uranus,3,2,-7,2,14.591329805481397
11290,3S+2U-6,Saturn,Uranus,3,2,-6,1,13.166454760191469
11291,3S+2U-5,Saturn,Uranus,3,2,-5,0,11.659846627755998
11292,3S+2U-4,Saturn,Uranus,3,2,-4,1,10.04880616743463
11293,3S+2U-3,Saturn,Uranus,3,2,-3,2,8.296135421817494
11294,3S+2U-2,Saturn,Uranus,3,2,-2,3,6.33340452231947
11295,3S+2U-1,Saturn,Uranus,3,2,-1,4,3.991216897820342
11296,3S+3U-7,Saturn,Uranus,3,3,-7,1,13.73711387162001
11297,3S+3U-5,Saturn,Uranus,3,3,-5,1,10.977542190754725
11298,3S+3U-4,Saturn,Uranus,3,3,-4,2,9.46109929889924
11299,3S+3U-2,Saturn,Uranus,3,3,-2,4,5.964024447164055
11300,3S+3U-1,Saturn,Uranus,3,3,-1,5,3.757642525196543
11301,3S+4U-7,Saturn,Uranus,3,4,-7,0,12.997932619844565
11302,3S+4U-6,Saturn,Uranus,3,4,-6,1,11.728897550280703
11303,3S+4U-5,Saturn,Uranus,3,4,-5,2,10.38719063744859
11304,3S+4U-4,Saturn,Uranus,3,4,-4,3,8.952426401283306
11305,3S+4U-3,Saturn,Uranus,3,4,-3,4,7.3915022562179855
11306,3S+4U-2,Saturn,Uranus,3,4,-2,5,5.644637968243521
11307,3S+4U-1,Saturn,Uranus,3,4,-1,6,3.555428502331602
11308,3S+5U-7,Saturn,Uranus,3,5,-7,1,12.350866624039853
11309,3S+5U-6,Saturn,Uranus,3,5,-6,2,11.145158221791593
11310,3S+5U-5,Saturn,Uranus,3,5,-5,3,9.870475343419221
11311,3S+5U-4,Saturn,Uranus,3,5,-4,4,8.507140142803015
11312,3S+5U-3,Saturn,Uranus,3,5,-3,5,7.024256551841337
11313,3S+5U-2,Saturn,Uranus,3,5,-2,6,5.365305953066635
11314,3S+6U-7,Saturn,Uranus,3,6,-7,2,11.778840496442015
11315,3S+6U-5,Saturn,Uranus,3,6,-5,4,9.41367728513206
11316,3S+6U-4,Saturn,Uranus,3,6,-4,5,8.113505348379224
11317,4S-7U-3,Saturn,Uranus,4,-7,-3,6,14.844134531511251
11318,4S-7U-2,Saturn,Uranus,4,-7,-2,5,11.32527782203153
11319,4S-7U-1,Saturn,Uranus,4,-7,-1,4,7.129214519462512
11320,4S-6U-3,Saturn,Uranus,4,-6,-3,5,12.952209983391613
11321,4S-6U-1,Saturn,Uranus,4,-6,-1,3,6.221499835935755
11322,4S-5U-5,Saturn,Uranus,4,-5,-5,6,16.26186764964792
11323,4S-5U-4,Saturn,Uranus,4,-5,-4,5,14.013487055293915
11324,4S-5U-3,Saturn,Uranus,4,-5,-3,4,11.56686522037826
11325,4S-5U-2,Saturn,Uranus,4,-5,-2,3,8.825794821691094
11326,4S-5U-1,Saturn,Uranus,4,-5,-1,2,5.5572934006161345
11327,4S-4U-5,Saturn,Uranus,4,-4,-5,5,14.763275335864959
11328,4S-4U-3,Saturn,Uranus,4,-4,-3,3,10.501148575415986
11329,4S-4U-1,Saturn,Uranus,4,-4,-1,1,5.047321963327094
11330,4S-3U-7,Saturn,Uranus,4,-3,-7,6,16.980597822960604
11331,4S-3U-6,Saturn,Uranus,4,-3,-6,5,15.322068398814233
11332,4S-3U-5,Saturn,Uranus,4,-3,-5,4,13.568214511220347
11333,4S-3U-4,Saturn,Uranus,4,-3,-4,3,11.692425320266358
11334,4S-3U-3,Saturn,Uranus,4,-3,-3,2,9.651490364263823
11335,4S-3U-2,Saturn,Uranus,4,-3,-2,1,7.365724860499482
11336,4S-3U-1,Saturn,Uranus,4,-3,-1,0,4.640823824158777
11337,4S-2U-7,Saturn,Uranus,4,-2,-7,5,15.754954882352772
11338,4S-2U-5,Saturn,Uranus,4,-2,-5,3,12.588994897886552
11339,4S-2U-3,Saturn,Uranus,4,-2,-3,1,8.955622167627439
11340,4S-2U-1,Saturn,Uranus,4,-2,-1,1,4.307042861919228
11341,4S-1U-7,Saturn,Uranus,4,-1,-7,4,14.728976768347353
11342,4S-1U-6,Saturn,Uranus,4,-1,-6,3,13.290469266441885
11343,4S-1U-5,Saturn,Uranus,4,-1,-5,2,11.769366613710062
11344,4S-1U-4,Saturn,Uranus,4,-1,-4,1,10.142668893139632
11345,4S-1U-3,Saturn,Uranus,4,-1,-3,0,8.373124591226661
11346,4S-1U-2,Saturn,Uranus,4,-1,-2,1,6.391040389572089
11347,4S-1U-1,Saturn,Uranus,4,-1,-1,2,4.027249352783937
11348,4S+1U-7,Saturn,Uranus,4,1,-7,2,13.100633236717767
11349,4S+1U-6,Saturn,Uranus,4,1,-6,1,11.821349286669554
11350,4S+1U-5,Saturn,Uranus,4,1,-5,0,10.468716848676275
11351,4S+1U-4,Saturn,Uranus,4,1,-4,1,9.022303458170313
11352,4S+1U-3,Saturn,Uranus,4,1,-3,2,7.448722863497958
11353,4S+1U-2,Saturn,Uranus,4,1,-2,3,5.686966139834156
11354,4S+1U-1,Saturn,Uranus,4,1,-1,4,3.5825941879016243
11355,4S+2U-7,Saturn,Uranus,4,2,-7,1,12.441089165958287
11356,4S+2U-5,Saturn,Uranus,4,2,-5,1,9.941998512142447
11357,4S+2U-3,Saturn,Uranus,4,2,-3,3,7.074396198129575
11358,4S+2U-1,Saturn,Uranus,4,2,-1,5,3.402317910327542
11359,4S+3U-7,Saturn,Uranus,4,3,-7,0,11.85882337546615
11360,4S+3U-6,Saturn,Uranus,4,3,-6,1,10.701068493620967
11361,4S+3U-5,Saturn,Uranus,4,3,-5,2,9.47704171733459
11362,4S+3U-4,Saturn,Uranus,4,3,-4,3,8.16787667502876
11363,4S+3U-3,Saturn,Uranus,4,3,-3,4,6.744008853986614
11364,4S+3U-2,Saturn,Uranus,4,3,-2,5,5.150579876559196
11365,4S+3U-1,Saturn,Uranus,4,3,-1,6,3.243092170165027
11366,4S+4U-7,Saturn,Uranus,4,4,-7,1,11.340312940592312
11367,4S+4U-5,Saturn,Uranus,4,4,-5,3,9.062898589230917
11368,4S+4U-3,Saturn,Uranus,4,4,-3,5,6.449883627227008
11369,4S+5U-7,Saturn,Uranus,4,5,-7,2,10.875089368701596
11370,4S+5U-6,Saturn,Uranus,4,5,-6,3,9.813706730897179
11371,4S+5U-5,Saturn,Uranus,4,5,-5,4,8.691287675583316
11372,4S+5U-4,Saturn,Uranus,4,5,-4,5,7.491055660333714
11373,4S+5U-3,Saturn,Uranus,4,5,-3,6,6.186075622722668
11374,4S+6U-7,Saturn,Uranus,4,6,-7,3,10.45491140767961
11375,4S+6U-5,Saturn,Uranus,4,6,-5,5,8.355639255435005
11376,5S-7U-4,Saturn,Uranus,5,-7,-4,6,12.893705439197692
11377,5S-7U-3,Saturn,Uranus,5,-7,-3,5,10.642003866399559
11378,5S-7U-2,Saturn,Uranus,5,-7,-2,4,8.11988681450141
11379,5S-7U-1,Saturn,Uranus,5,-7,-1,3,5.110818758434229
11380,5S-6U-5,Saturn,Uranus,5,-6,-5,6,13.729266648242309
11381,5S-6U-4,Saturn,Uranus,5,-6,-4,5,11.830787616708466
11382,5S-6U-3,Saturn,Uranus,5,-6,-3,4,9.764856412298109
11383,5S-6U-2,Saturn,Uranus,5,-6,-2,3,7.451339797816269
11384,5S-6U-1,Saturn,Uranus,5,-6,-1,2,4.692716842405799
11385,5S-5U-6,Saturn,Uranus,5,-5,-6,6,14.366834782650901
11386,5S-5U-4,Saturn,Uranus,5,-5,-4,4,10.963033600471478
11387,5S-5U-3,Saturn,Uranus,5,-5,-3,3,9.049226707556457
11388,5S-5U-2,Saturn,Uranus,5,-5,-2,2,6.9055523949184865
11389,5S-5U-1,Saturn,Uranus,5,-5,-1,1,4.35036716017053
11390,5S-4U-7,Saturn,Uranus,5,-4,-7,6,14.869948483551191
11391,5S-4U-6,Saturn,Uranus,5,-4,-6,5,13.417488191503478
11392,5S-4U-5,Saturn,Uranus,5,-4,-5,4,11.881553566147463
11393,5S-4U-4,Saturn,Uranus,5,-4,-4,3,10.238840475209875
11394,5S-4U-3,Saturn,Uranus,5,-4,-3,2,8.451978941098725
11395,5S-4U-2,Saturn,Uranus,5,-4,-2,1,6.450135559462314
11396,5S-4U-1,Saturn,Uranus,5,-4,-1,0,4.06405256885156
11397,5S-3U-7,Saturn,Uranus,5,-3,-7,5,13.976022414995699
11398,5S-3U-6,Saturn,Uranus,5,-3,-6,4,12.61093980061741
11399,5S-3U-5,Saturn,Uranus,5,-3,-5,3,11.167446282716039
11400,5S-3U-4,Saturn,Uranus,5,-3,-4,2,9.623682219870686
